Age,Gender,Education_Level,Job_Title,Years_of_Experience,Salary,Country,Race,Senior
42,Male,2,Product Manager,14,180000.0,Australia,White,0
26,Male,1,Software Developer,2,60000.0,Canada,Asian,0
35,Female,2,Data Analyst,9,120000.0,China,White,0
27,Female,1,Software Engineer,3,70000.0,Australia,White,0
48,Male,3,Director of Data Science,18,210000.0,Canada,Black,0
34,Male,2,Data Scientist,9,140000.0,UK,Mixed,0
23,Female,1,Software Engineer,1,50000.0,Australia,White,0
32,Male,2,Product Manager,7,110000.0,Australia,Australian,0
25,Female,2,Software Engineer,2,60000.0,USA,White,0
37,Male,1,Data Analyst,11,160000.0,Australia,Australian,0
28,Male,1,Software Engineer,4,75000.0,USA,Hispanic,0
41,Female,3,Director of Data Science,16,200000.0,USA,African American,0
34,Male,2,Data Analyst,8,100000.0,China,Korean,0
24,Female,1,Software Developer,2,55000.0,Australia,Asian,0
36,Male,3,Data Scientist,12,170000.0,UK,Asian,1
30,Female,1,Software Engineer,5,90000.0,Canada,White,0
29,Male,1,Front End Developer,4,80000.0,China,Chinese,0
42,Male,2,Product Manager,14,180000.0,USA,White,0
26,Male,1,Software Developer,2,60000.0,UK,Mixed,0
35,Female,2,Data Analyst,9,120000.0,China,White,0
27,Female,1,Software Engineer,3,70000.0,Canada,White,0
48,Male,3,Director of Data Science,18,210000.0,Canada,Asian,0
34,Male,2,Data Scientist,9,140000.0,Australia,Asian,0
23,Female,1,Software Engineer,1,50000.0,China,White,0
32,Male,2,Product Manager,7,110000.0,USA,Hispanic,0
25,Female,2,Software Engineer,2,60000.0,UK,White,0
37,Male,1,Data Analyst,11,160000.0,USA,African American,0
28,Male,1,Software Engineer,4,75000.0,China,Chinese,0
41,Female,3,Director of Data Science,16,200000.0,Canada,White,0
34,Male,2,Data Analyst,8,100000.0,USA,Hispanic,0
24,Female,1,Software Developer,2,55000.0,Canada,Black,0
36,Male,3,Data Scientist,12,170000.0,China,Chinese,1
30,Female,1,Software Engineer,5,90000.0,USA,African American,0
29,Male,1,Front End Developer,4,80000.0,Canada,White,0
42,Male,2,Product Manager,14,180000.0,USA,White,0
26,Male,1,Software Developer,2,60000.0,China,Chinese,0
35,Female,2,Data Analyst,9,120000.0,USA,White,0
28,Male,2,Web Developer,5,80000.0,UK,Asian,0
30,Female,1,HR Coordinator,4,60000.0,Canada,White,0
25,Male,1,Web Developer,2,50000.0,China,White,0
45,Female,2,Human Resources Manager,18,160000.0,Canada,Asian,1
33,Male,3,Director of HR,9,120000.0,Australia,Asian,0
22,Female,0,HR Generalist,0,40000.0,USA,Hispanic,0
36,Male,1,Web Developer,10,100000.0,Australia,Australian,0
29,Female,2,HR Generalist,4,75000.0,Canada,Black,1
42,Male,3,Director of HR,16,140000.0,Australia,Australian,0
27,Female,1,HR Coordinator,2,50000.0,Australia,Australian,0
38,Male,2,Human Resources Manager,11,110000.0,UK,Asian,1
24,Female,1,Web Developer,1,45000.0,USA,Hispanic,0
31,Male,0,Web Developer,4,55000.0,UK,Mixed,0
39,Female,3,Director of HR,13,130000.0,USA,Asian,0
26,Male,1,HR Generalist,2,50000.0,China,White,0
32,Female,2,HR Generalist,7,80000.0,USA,White,1
32,Male,1,Web Developer,2,45000.0,China,White,0
24,Female,0,HR Generalist,1,32000.0,USA,Hispanic,0
45,Male,3,Human Resources Manager,12,120000.0,USA,Asian,1
29,Female,2,Web Developer,4,65000.0,USA,White,0
38,Male,1,HR Generalist,8,95000.0,China,White,1
27,Female,2,Director of HR,5,80000.0,USA,White,0
31,Female,0,HR Coordinator,3,38000.0,Canada,White,0
42,Male,2,Web Developer,10,110000.0,Canada,White,0
26,Female,1,Web Developer,2,45000.0,USA,White,0
36,Male,2,HR Generalist,7,89000.0,Canada,Black,1
28,Male,0,HR Generalist,1,32000.0,USA,Hispanic,0
33,Female,1,Web Developer,5,70000.0,UK,Welsh,0
46,Male,3,Director of HR,15,150000.0,Australia,Australian,0
25,Female,1,Web Developer,1,40000.0,Australia,Australian,0
37,Female,2,Human Resources Manager,9,105000.0,Australia,White,1
30,Male,2,Web Developer,4,65000.0,USA,White,0
43,Female,3,Director of HR,14,140000.0,UK,Welsh,0
34,Male,1,Web Developer,3,50000.0,Australia,Asian,0
26,Female,0,HR Generalist,2,35000.0,USA,White,0
41,Male,2,HR Generalist,11,115000.0,China,Chinese,1
29,Female,2,Web Developer,5,70000.0,Australia,White,0
35,Male,1,Web Developer,6,80000.0,USA,White,0
27,Female,0,HR Coordinator,1,30000.0,Australia,Australian,0
40,Male,3,Director of HR,13,135000.0,Canada,Black,0
23,Female,1,Web Developer,1,40000.0,Australia,White,0
39,Male,2,HR Generalist,10,105000.0,USA,Asian,1
31,Male,0,HR Generalist,2,35000.0,Canada,White,0
44,Female,3,Human Resources Manager,12,120000.0,China,Chinese,1
28,Male,2,Web Developer,3,55000.0,UK,White,0
32,Female,1,Web Developer,2,45000.0,Canada,Asian,0
45,Male,2,Director of HR,14,140000.0,Canada,Asian,0
26,Female,1,Web Developer,3,55000.0,Australia,Asian,0
38,Male,3,Human Resources Manager,11,115000.0,Australia,White,1
27,Female,2,HR Generalist,4,70000.0,Canada,White,1
33,Male,0,HR Coordinator,3,38000.0,Australia,Australian,0
42,Female,2,Director of HR,13,135000.0,China,Chinese,0
29,Male,1,Web Developer,2,45000.0,Canada,White,0
36,Female,2,Web Developer,7,85000.0,Canada,Black,0
30,Male,0,HR Generalist,1,32000.0,USA,Asian,0
43,Female,3,Human Resources Manager,15,150000.0,UK,Welsh,1
34,Male,1,Web Developer,4,65000.0,Canada,White,0
25,Female,2,HR Generalist,1,32000.0,USA,Asian,0
37,Male,3,Director of HR,12,120000.0,UK,Asian,0
24,Female,1,Web Developer,1,40000.0,Australia,Australian,0
39,Male,2,HR Generalist,9,95000.0,China,White,1
31,Male,0,HR Generalist,2,35000.0,USA,African American,0
44,Female,3,Director of HR,14,140000.0,Australia,White,0
28,Male,1,Web Developer,3,55000.0,China,Korean,0
32,Female,2,Human Resources Manager,6,80000.0,China,Korean,1
45,Male,3,Director of HR,13,135000.0,UK,Asian,0
26,Female,1,Web Developer,2,45000.0,Canada,Asian,0
38,Male,2,HR Generalist,8,95000.0,USA,Hispanic,1
27,Female,0,HR Generalist,1,32000.0,UK,White,0
33,Male,1,Web Developer,5,70000.0,China,Chinese,0
42,Female,2,Director of HR,12,120000.0,Canada,Asian,0
29,Male,2,Human Resources Manager,4,70000.0,Canada,Asian,1
36,Female,2,Web Developer,7,85000.0,USA,African American,0
30,Male,0,HR Coordinator,2,33000.0,Australia,Asian,0
43,Female,3,Human Resources Manager,15,150000.0,Australia,Asian,1
34,Male,1,Web Developer,3,50000.0,UK,Mixed,0
25,Female,2,HR Generalist,1,32000.0,UK,Mixed,0
37,Male,3,Director of HR,11,115000.0,UK,Asian,0
24,Female,1,Web Developer,1,40000.0,Australia,Australian,0
39,Male,2,HR Generalist,10,105000.0,UK,Welsh,1
31,Male,0,HR Generalist,2,35000.0,UK,Mixed,0
44,Female,3,Director of HR,13,135000.0,China,White,0
28,Male,1,Web Developer,4,65000.0,UK,White,0
32,Female,2,Human Resources Manager,6,80000.0,Australia,White,1
45,Male,3,Director of HR,14,140000.0,USA,African American,0
26,Female,1,Web Developer,2,45000.0,China,Korean,0
38,Male,2,HR Generalist,8,95000.0,UK,Welsh,1
27,Female,0,HR Generalist,1,32000.0,Canada,Asian,0
33,Male,1,Web Developer,5,70000.0,UK,Mixed,0
42,Female,2,Director of HR,12,120000.0,Canada,White,0
29,Male,2,Human Resources Manager,4,70000.0,China,White,1
36,Female,2,Web Developer,7,85000.0,UK,Asian,0
30,Male,0,HR Coordinator,2,33000.0,Australia,Australian,0
43,Female,3,Human Resources Manager,15,150000.0,UK,White,1
34,Male,1,Web Developer,3,50000.0,Australia,Australian,0
25,Female,2,HR Generalist,1,32000.0,China,Chinese,0
37,Male,3,Director of HR,11,115000.0,Canada,Black,0
24,Female,1,Web Developer,1,40000.0,USA,Hispanic,0
39,Male,2,HR Generalist,10,105000.0,Australia,White,1
31,Male,0,HR Generalist,2,35000.0,Canada,White,0
44,Female,3,Director of HR,13,135000.0,UK,Welsh,0
28,Male,1,Web Developer,4,65000.0,Canada,White,0
32,Female,2,Human Resources Manager,6,80000.0,Australia,Australian,1
45,Male,3,Director of HR,14,140000.0,UK,Asian,0
26,Female,1,Web Developer,2,45000.0,China,Korean,0
38,Male,2,HR Generalist,8,95000.0,UK,Asian,1
27,Female,0,HR Generalist,1,32000.0,Australia,Australian,0
33,Male,1,Web Developer,5,70000.0,UK,Asian,0
42,Female,2,Director of HR,12,120000.0,Australia,Asian,0
29,Male,2,Human Resources Manager,4,70000.0,UK,Mixed,1
36,Female,2,Web Developer,7,85000.0,Australia,Asian,0
30,Male,0,HR Coordinator,2,33000.0,USA,Hispanic,0
43,Female,3,Human Resources Manager,15,150000.0,Canada,Asian,1
34,Male,1,Web Developer,3,50000.0,China,Chinese,0
25,Female,2,HR Generalist,1,32000.0,USA,Hispanic,0
37,Male,3,Director of HR,11,115000.0,China,White,0
24,Female,1,Web Developer,1,40000.0,China,Chinese,0
39,Male,2,HR Generalist,10,105000.0,Australia,Asian,1
31,Male,0,HR Generalist,2,35000.0,Australia,White,0
44,Female,3,Director of HR,13,135000.0,UK,White,0
28,Male,1,Web Developer,4,65000.0,Canada,Asian,0
32,Female,2,Human Resources Manager,6,80000.0,Australia,Asian,1
45,Male,3,Director of HR,14,140000.0,USA,White,0
26,Female,1,Web Developer,2,45000.0,Australia,Australian,0
38,Male,2,HR Generalist,8,95000.0,USA,White,1
27,Female,0,HR Generalist,1,32000.0,China,Chinese,0
33,Male,1,Web Developer,5,70000.0,Canada,White,0
42,Female,2,Director of HR,12,120000.0,China,Korean,0
29,Male,2,Human Resources Manager,4,70000.0,Canada,Black,1
36,Female,2,Web Developer,7,85000.0,USA,Asian,0
30,Male,0,HR Coordinator,2,33000.0,UK,Asian,0
43,Female,3,Human Resources Manager,15,150000.0,UK,Mixed,1
34,Male,1,Web Developer,3,50000.0,Australia,Australian,0
25,Female,2,HR Generalist,1,32000.0,Canada,Asian,0
37,Male,3,Director of HR,11,115000.0,Canada,Asian,0
32,Male,1,Web Developer,2,45000.0,China,Korean,0
24,Female,0,HR Generalist,1,32000.0,China,Korean,0
45,Male,3,Human Resources Manager,12,120000.0,Canada,Black,1
29,Female,2,Web Developer,4,65000.0,China,Chinese,0
38,Male,1,HR Generalist,8,95000.0,UK,White,1
27,Female,2,Director of HR,5,80000.0,UK,White,0
31,Female,0,HR Coordinator,3,38000.0,UK,Mixed,0
42,Male,2,Web Developer,10,110000.0,UK,Mixed,0
26,Female,1,Web Developer,2,45000.0,USA,White,0
36,Male,2,HR Generalist,7,89000.0,UK,White,1
28,Male,0,HR Generalist,1,32000.0,Australia,White,0
33,Female,1,Web Developer,5,70000.0,Australia,Australian,0
46,Male,3,Director of HR,15,150000.0,UK,Welsh,0
25,Female,1,Web Developer,1,40000.0,Canada,White,0
37,Female,2,Human Resources Manager,9,105000.0,China,Korean,1
30,Male,2,Web Developer,4,65000.0,Australia,White,0
43,Female,3,Director of HR,14,140000.0,China,White,0
34,Male,1,Web Developer,3,50000.0,USA,Asian,0
26,Female,0,HR Generalist,2,35000.0,UK,Mixed,0
41,Male,2,HR Generalist,11,115000.0,USA,Asian,1
29,Female,2,Web Developer,5,70000.0,Australia,White,0
35,Male,1,Web Developer,6,80000.0,Australia,Australian,0
27,Female,0,HR Coordinator,1,30000.0,China,White,0
40,Male,3,Director of HR,13,135000.0,USA,African American,0
23,Female,1,Web Developer,1,40000.0,USA,Asian,0
39,Male,2,HR Generalist,10,105000.0,UK,Asian,1
31,Male,0,HR Generalist,2,35000.0,China,White,0
44,Female,3,Human Resources Manager,12,120000.0,Australia,White,1
28,Male,2,Web Developer,3,55000.0,Canada,Asian,0
32,Female,1,Web Developer,2,45000.0,USA,African American,0
45,Male,2,Director of HR,14,140000.0,UK,Asian,0
26,Female,1,Web Developer,3,55000.0,Canada,White,0
38,Male,3,Human Resources Manager,11,115000.0,China,Chinese,1
27,Female,2,HR Generalist,4,70000.0,USA,Hispanic,1
33,Male,0,HR Coordinator,3,38000.0,China,Korean,0
42,Female,2,Director of HR,13,135000.0,USA,Asian,0
29,Male,1,Web Developer,2,45000.0,Canada,White,0
36,Female,2,Web Developer,7,85000.0,UK,White,0
30,Male,0,HR Generalist,1,32000.0,China,Korean,0
43,Female,3,Human Resources Manager,15,150000.0,Canada,Asian,1
34,Male,1,Web Developer,4,65000.0,USA,White,0
25,Female,2,HR Generalist,1,32000.0,Australia,Asian,0
37,Male,3,Director of HR,12,120000.0,Australia,White,0
24,Female,1,Web Developer,1,40000.0,UK,Welsh,0
39,Male,2,HR Generalist,9,95000.0,Canada,White,1
31,Male,0,HR Generalist,2,35000.0,Canada,Black,0
44,Female,3,Director of HR,14,140000.0,USA,Asian,0
28,Male,1,Web Developer,3,55000.0,UK,Welsh,0
32,Female,2,Human Resources Manager,6,80000.0,Canada,Asian,1
45,Male,3,Director of HR,13,135000.0,China,Korean,0
26,Female,1,Web Developer,2,45000.0,UK,White,0
38,Male,2,HR Generalist,8,95000.0,Australia,Asian,1
27,Female,0,HR Generalist,1,32000.0,UK,Mixed,0
33,Male,1,Web Developer,5,70000.0,Canada,White,0
42,Female,2,Director of HR,12,120000.0,USA,African American,0
29,Male,2,Human Resources Manager,4,70000.0,China,White,1
36,Female,2,Web Developer,7,85000.0,China,Chinese,0
30,Male,0,HR Coordinator,2,33000.0,UK,Mixed,0
43,Female,3,Human Resources Manager,15,150000.0,USA,African American,1
34,Male,1,Web Developer,3,50000.0,China,Chinese,0
25,Female,2,HR Generalist,1,32000.0,USA,Hispanic,0
37,Male,3,Director of HR,11,115000.0,USA,White,0
24,Female,1,Web Developer,1,40000.0,China,Chinese,0
39,Male,2,HR Generalist,10,105000.0,USA,Asian,1
31,Male,0,HR Generalist,2,35000.0,Australia,White,0
44,Female,3,Director of HR,13,135000.0,USA,African American,0
28,Male,1,Web Developer,4,65000.0,Canada,Black,0
32,Female,2,Human Resources Manager,6,80000.0,Canada,Asian,1
45,Male,3,Director of HR,14,140000.0,Australia,Australian,0
26,Female,1,Web Developer,2,45000.0,Australia,White,0
38,Male,2,HR Generalist,8,95000.0,USA,White,1
27,Female,0,HR Generalist,1,32000.0,Australia,White,0
33,Male,1,Web Developer,5,70000.0,UK,White,0
42,Female,2,Director of HR,12,120000.0,Canada,Black,0
29,Male,2,Human Resources Manager,4,70000.0,UK,Mixed,1
36,Female,2,Web Developer,7,85000.0,Australia,Asian,0
30,Male,0,HR Coordinator,2,33000.0,Australia,Australian,0
43,Female,3,Human Resources Manager,15,150000.0,Australia,Asian,1
34,Male,1,Web Developer,3,50000.0,Australia,Australian,0
25,Female,2,HR Generalist,1,32000.0,Canada,White,0
37,Male,3,Director of HR,11,115000.0,Australia,White,0
24,Female,1,Web Developer,1,40000.0,Canada,Black,0
39,Male,2,HR Generalist,10,105000.0,Australia,Asian,1
31,Male,0,HR Generalist,2,35000.0,Canada,White,0
44,Female,3,Director of HR,13,135000.0,China,Korean,0
28,Male,1,Web Developer,4,65000.0,USA,Hispanic,0
32,Female,2,Human Resources Manager,6,80000.0,China,White,1
45,Male,3,Director of HR,14,140000.0,China,Chinese,0
26,Female,1,Web Developer,2,45000.0,Australia,Asian,0
38,Male,2,HR Generalist,8,95000.0,UK,Welsh,1
27,Female,0,HR Generalist,1,32000.0,USA,Asian,0
33,Male,1,Web Developer,5,70000.0,Australia,Asian,0
42,Female,2,Director of HR,12,120000.0,USA,African American,0
29,Male,2,Human Resources Manager,4,70000.0,UK,White,1
36,Female,2,Web Developer,7,85000.0,UK,Asian,0
30,Male,0,HR Coordinator,2,33000.0,Canada,Asian,0
43,Female,3,Human Resources Manager,15,150000.0,USA,White,1
34,Male,1,Web Developer,3,50000.0,UK,Welsh,0
25,Female,2,HR Generalist,1,32000.0,Canada,Asian,0
37,Male,3,Director of HR,11,115000.0,China,White,0
24,Female,1,Web Developer,1,40000.0,China,White,0
39,Male,2,HR Generalist,10,105000.0,China,White,1
31,Male,0,HR Generalist,2,35000.0,China,Chinese,0
44,Female,3,Director of HR,13,135000.0,UK,Asian,0
28,Male,1,Web Developer,4,65000.0,UK,White,0
32,Female,2,Human Resources Manager,6,80000.0,Australia,Asian,1
45,Male,3,Director of HR,14,140000.0,USA,White,0
26,Female,1,Web Developer,2,45000.0,UK,Welsh,0
38,Male,2,HR Generalist,8,95000.0,Australia,Australian,1
27,Female,0,HR Generalist,1,32000.0,UK,Mixed,0
33,Male,1,Web Developer,5,70000.0,China,White,0
42,Female,2,Director of HR,12,120000.0,China,Chinese,0
29,Male,2,Human Resources Manager,4,70000.0,USA,Hispanic,1
36,Female,2,Web Developer,7,85000.0,USA,White,0
30,Male,0,HR Coordinator,2,33000.0,Canada,Asian,0
43,Female,3,Human Resources Manager,15,150000.0,USA,Hispanic,1
34,Male,1,Web Developer,3,50000.0,UK,Mixed,0
25,Female,2,HR Generalist,1,32000.0,UK,White,0
37,Male,3,Director of HR,11,115000.0,Australia,White,0
28,Male,1,Software Engineer,3,60000.0,China,Korean,0
37,Female,2,Marketing Manager,9,100000.0,China,Korean,0
43,Male,3,Data Scientist,15,150000.0,Canada,Black,0
31,Female,1,Human Resources Coordinator,4,55000.0,China,White,0
24,Male,0,Sales Associate,1,30000.0,China,Korean,0
29,Female,2,Software Developer,5,70000.0,UK,Welsh,0
35,Male,1,Operations Manager,8,90000.0,UK,Asian,0
26,Female,2,Marketing Coordinator,2,40000.0,Canada,White,0
42,Male,3,Data Scientist,12,130000.0,Australia,White,0
34,Female,1,Human Resources Manager,6,75000.0,Australia,Asian,0
27,Male,0,Sales Associate,2,35000.0,China,White,0
38,Female,2,Marketing Manager,10,110000.0,Canada,Black,0
30,Male,1,Software Engineer,4,65000.0,Canada,Black,0
45,Male,3,Data Scientist,18,180000.0,China,Chinese,0
25,Female,1,Software Developer,1,35000.0,Australia,White,0
40,Female,2,Human Resources Manager,11,120000.0,China,Chinese,0
33,Male,1,Operations Manager,6,75000.0,USA,Hispanic,0
29,Female,0,Sales Associate,1,30000.0,USA,African American,0
44,Male,3,Data Scientist,16,160000.0,USA,Hispanic,0
26,Male,1,Software Developer,3,60000.0,Australia,Asian,0
36,Female,2,Marketing Coordinator,8,85000.0,China,White,0
31,Male,1,Operations Manager,5,70000.0,China,Chinese,0
27,Female,2,Human Resources Coordinator,3,50000.0,Australia,Australian,0
42,Male,3,Data Scientist,13,140000.0,Australia,Asian,0
34,Female,1,Human Resources Manager,6,75000.0,UK,Asian,0
28,Male,0,Sales Associate,2,35000.0,China,Chinese,0
39,Female,2,Marketing Manager,10,110000.0,UK,Welsh,0
31,Male,1,Software Engineer,4,65000.0,Canada,White,0
45,Male,3,Data Scientist,18,180000.0,Canada,White,0
25,Female,1,Software Developer,1,35000.0,China,Chinese,0
40,Female,2,Human Resources Manager,11,120000.0,China,Chinese,0
33,Male,1,Operations Manager,6,75000.0,UK,Mixed,0
29,Female,0,Sales Associate,1,30000.0,USA,African American,0
44,Male,3,Data Scientist,16,160000.0,Canada,Asian,0
26,Male,1,Software Developer,3,60000.0,China,Chinese,0
36,Female,2,Marketing Coordinator,8,85000.0,USA,African American,0
31,Male,1,Operations Manager,5,70000.0,UK,Welsh,0
27,Female,2,Human Resources Coordinator,3,50000.0,Canada,Black,0
42,Male,3,Data Scientist,13,140000.0,China,White,0
34,Female,1,Human Resources Manager,6,75000.0,Australia,Asian,0
28,Male,0,Sales Associate,2,35000.0,Australia,White,0
39,Female,2,Marketing Manager,10,110000.0,UK,Welsh,0
31,Male,1,Software Engineer,4,65000.0,Australia,White,0
45,Male,3,Data Scientist,18,180000.0,UK,White,0
25,Female,1,Software Developer,1,35000.0,Australia,White,0
40,Female,2,Human Resources Manager,11,120000.0,UK,White,0
33,Male,1,Operations Manager,6,75000.0,China,Korean,0
29,Female,0,Sales Associate,1,30000.0,Australia,Asian,0
44,Male,3,Data Scientist,16,160000.0,Australia,White,0
26,Male,1,Software Developer,3,60000.0,Canada,White,0
36,Female,2,Marketing Coordinator,8,85000.0,China,Korean,0
31,Male,1,Operations Manager,5,70000.0,UK,Asian,0
27,Female,2,Human Resources Coordinator,3,50000.0,China,Chinese,0
42,Male,3,Data Scientist,13,140000.0,China,Chinese,0
34,Female,1,Human Resources Manager,6,75000.0,Canada,Black,0
